DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Beverages,Juices,144822,https://www.walmart.com/ip/Minute-Maid-Zero-Sugar-Pink-Lemonade-Bottle-52-fl-oz/171839869?fulfillmentIntent=Pickup,"Minute Maid Zero Sugar Pink Lemonade Bottle, 52 fl oz",Minute Maid,2.42,52,16287872,41,C,6,2,2,7
Beverages,Juices,142965,https://www.walmart.com/ip/Gatorade-G-Zero-Sugar-Fruit-Punch-Thirst-Quencher-Sports-Drink-20-oz-8-Pack-Bottles/408988677?fulfillmentIntent=Pickup,"Gatorade G Zero Sugar Fruit Punch Thirst Quencher Sports Drink 20 oz, 8 Pack Bottles",Gatorade,6.48,20,16252543,41,C,3,5,5,7
Beverages,Juices,144972,https://www.walmart.com/ip/Welch-s-Non-Alcoholic-Sparkling-Juice-Cocktail-White-Grape-25-4-fl-oz-Bottle/10292408?fulfillmentIntent=Pickup,"Welch's Non-Alcoholic Sparkling Juice Cocktail, White Grape, 25.4 fl oz Bottle",Welch's,3.48,25.4,16288340,41,C,6,12,2,6
Beverages,Juices,149664,https://www.walmart.com/ip/Tropicana-Pure-Premium-No-Pulp-100-Orange-Juice-12-oz-Bottle/10313111?fulfillmentIntent=Pickup,"Tropicana Pure Premium No Pulp 100% Orange Juice, 12 oz Bottle",Tropicana,1.68,12,16368593,41,C,6,4,4,7
Beverages,Juices,147019,https://www.walmart.com/ip/Kool-Aid-Jammers-Tropical-Punch-Artificially-Flavored-Drink-10-ct-Box-6-fl-oz-Pouches/13908340?fulfillmentIntent=Pickup,"Kool-Aid Jammers Tropical Punch Artificially Flavored Drink, 10 ct Box, 6 fl oz Pouches",Kool-Aid,2.5,6,16327022,41,C,1,19,9,4
Beverages,Juices,149740,https://www.walmart.com/ip/Ocean-Spray-100-Juice-Cranberry-Cherry-Flavor-64-fl-oz/570951703?fulfillmentIntent=Pickup,"Ocean Spray 100% Juice, Cranberry Cherry Flavor, 64 fl oz",Ocean Spray,3.84,64,16368742,41,C,4,20,10,7
Beverages,Juices,138761,https://www.walmart.com/ip/Gerber-Apple-Fruit-Juice-32-fl-oz-Bottle/10294857?fulfillmentIntent=Pickup,"Gerber Apple Fruit Juice, 32 fl oz Bottle",Gerber,2.34,32,16175583,41,C,5,1,1,7
Beverages,Juices,143551,https://www.walmart.com/ip/Rose-s-Sweetened-Lime-Juice-12-fl-oz-bottle/45733414?fulfillmentIntent=Pickup,"Rose's Sweetened Lime Juice, 12 fl oz bottle",Rose's,4.28,12,16261515,41,C,1,11,1,7
Beverages,Juices,141465,https://www.walmart.com/ip/Welch-s-Non-Alcoholic-Sparkling-Ros-Egrave-Grape-Juice-Cocktail-25-4-fl-oz-Bottle/826462177?fulfillmentIntent=Pickup,"Welch's Non-Alcoholic Sparkling Ros Grape Juice Cocktail, 25.4 fl oz Bottle",Welch's,3.48,25.4,16220879,41,C,3,5,5,6
Beverages,Juices,149181,https://www.walmart.com/ip/Iberia-Aloe-Mango-Aloe-Vera-Drink-16-9-fl-oz/44302997?fulfillmentIntent=Pickup,"Iberia Aloe Mango Aloe Vera Drink, 16.9 fl oz",Iberia,1.67,16.9,16347013,41,C,3,1,1,7
