DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Bakery & Bread,Cookies & Brownies,227946,https://www.walmart.com/ip/Marketside-Cookies-n-Creme-Mousse-5-25-oz/204779055?fulfillmentIntent=Pickup,"Marketside Cookies'n Creme Mousse, 5.25 oz",Marketside,1.98,5.25,16383081,10,C,4,4,4,5
Bakery & Bread,Cookies & Brownies,228034,https://www.walmart.com/ip/Marketside-Chocolate-Peanut-Clusters-10oz/927210527?fulfillmentIntent=Pickup,Marketside Chocolate Peanut Clusters 10oz,Marketside,5.98,10,16686007,10,C,2,12,2,7
Bakery & Bread,Cookies & Brownies,226971,https://www.walmart.com/ip/Freshness-Guaranteed-Shortbread-Cookies-9-5-oz-20-Count/200327089?fulfillmentIntent=Pickup,"Freshness Guaranteed Shortbread Cookies, 9.5 oz, 20 Count",Freshness Guaranteed,2.58,9.5,16376858,10,C,1,9,9,7
Bakery & Bread,Cookies & Brownies,226174,https://www.walmart.com/ip/Freshness-Guaranteed-Oatmeal-Raisin-Cookies-14-oz-10-Count/20670293?fulfillmentIntent=Pickup,"Freshness Guaranteed Oatmeal Raisin Cookies, 14 oz, 10 Count",Freshness Guaranteed,3.98,14,16374297,10,C,2,12,2,7
Bakery & Bread,Cookies & Brownies,226310,https://www.walmart.com/ip/Freshness-Guaranteed-Cheesecake-New-York-Style-8-oz/500693145?fulfillmentIntent=Pickup,"Freshness Guaranteed Cheesecake, New York Style, 8 oz",Freshness Guaranteed,3.98,8,16374916,10,C,6,8,8,10
Bakery & Bread,Cookies & Brownies,228165,https://www.walmart.com/ip/Marketside-Yogurt-Parfait-with-Diced-Apples-8-5-oz/28848300?fulfillmentIntent=Pickup,"Marketside Yogurt Parfait with Diced Apples, 8.5 oz",Marketside,3.97,8.5,16694808,10,C,1,3,3,7
Bakery & Bread,Cookies & Brownies,226690,https://www.walmart.com/ip/Freshness-Guaranteed-4-Chocolate-Cake-2-4oz/696176170?fulfillmentIntent=Pickup,"Freshness Guaranteed 4"" Chocolate Cake, 2.4oz",The Bakery,0.74,2.4,16375749,10,C,2,8,8,7
Bakery & Bread,Cookies & Brownies,226364,https://www.walmart.com/ip/Freshness-Guaranteed-Marshmallow-Treat-18oz-24-Count/727378261?fulfillmentIntent=Pickup,"Freshness Guaranteed Marshmallow Treat, 18oz, 24 Count",Freshness Guaranteed,5.98,18,16375022,10,C,6,2,2,7
Bakery & Bread,Cookies & Brownies,227720,https://www.walmart.com/ip/Friendly-s-Strawberry-Krunch-Strawberry-Ice-Cream-Cake-Singles-8-5-Fl-Oz/480838926?fulfillmentIntent=Pickup,Friendly's Strawberry Krunch Strawberry Ice Cream Cake Singles - 8.5 Fl Oz,Friendly's,2.24,8.5,16382735,10,C,6,18,8,7
Bakery & Bread,Cookies & Brownies,227784,https://www.walmart.com/ip/Friendly-s-Strawberry-Cheesecake-Ice-Cream-Cake-Singles-8-5-Fl-Oz/483268488?fulfillmentIntent=Pickup,Friendly's Strawberry Cheesecake Ice Cream Cake Singles - 8.5 Fl Oz,Friendly's,2.24,8.5,16382827,10,C,4,2,2,5
Bakery & Bread,Cookies & Brownies,228065,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Parfait-5-5-oz/517784893?fulfillmentIntent=Pickup,"Freshness Guaranteed Chocolate Parfait, 5.5 oz",Freshness Guaranteed,2.98,5.5,16692467,10,C,3,3,3,10
Bakery & Bread,Cookies & Brownies,225963,https://www.walmart.com/ip/Marketside-Cream-Cheese-Frosted-Snickerdoodle-Cookies-10-8-oz-8-Count/818840780?fulfillmentIntent=Pickup,"Marketside Cream Cheese Frosted Snickerdoodle Cookies, 10.8 oz, 8 Count",Marketside,4.48,10.8,16373799,10,C,1,1,1,3
Bakery & Bread,Cookies & Brownies,225877,https://www.walmart.com/ip/Marketside-Decadent-Turtle-Brownie-Cookies-13-5-oz-6-Count-Shelf-Stable/339107930?fulfillmentIntent=Pickup,"Marketside Decadent Turtle Brownie Cookies, 13.5 oz, 6 Count (Shelf-Stable)",Marketside,4.98,13.5,16373566,10,C,5,15,5,4
Bakery & Bread,Cookies & Brownies,227952,https://www.walmart.com/ip/Marketside-Chocolate-Chip-Edible-Cookie-Dough-6-oz/705041683?fulfillmentIntent=Pickup,"Marketside Chocolate Chip Edible Cookie Dough, 6 oz",Marketside,2.48,6,16383087,10,C,4,10,10,7
Bakery & Bread,Cookies & Brownies,226131,https://www.walmart.com/ip/Marketside-Decadent-Peanut-Butter-Chocolate-Chunk-Cookies-13-5-oz-6-Count/256943117?fulfillmentIntent=Pickup,"Marketside Decadent Peanut Butter Chocolate Chunk Cookies, 13.5 oz, 6 Count",Marketside,4.98,13.5,16374184,10,C,1,9,9,1
Bakery & Bread,Cookies & Brownies,227072,https://www.walmart.com/ip/Freshness-Guaranteed-Sugar-Sandwich-Cookies-20-oz-16-Count/496272889?fulfillmentIntent=Pickup,"Freshness Guaranteed Sugar Sandwich Cookies, 20 oz, 16 Count",Freshness Guaranteed,5.98,20,16377143,10,C,6,10,10,7
Bakery & Bread,Cookies & Brownies,227902,https://www.walmart.com/ip/Freshness-Guaranteed-4-Chocolate-Cake-2-4oz/696176170?fulfillmentIntent=Pickup,"Freshness Guaranteed 4"" Chocolate Cake, 2.4oz",The Bakery,0.74,2.4,16383037,10,C,2,20,10,7
Bakery & Bread,Cookies & Brownies,226682,https://www.walmart.com/ip/Freshness-Guaranteed-Cinnamon-Cake-Bites-13-5-oz-16-Count/584821456?fulfillmentIntent=Pickup,"Freshness Guaranteed Cinnamon Cake Bites, 13.5 oz., 16 Count",Freshness Guaranteed,5.98,13.5,16375741,10,C,6,20,10,8
Bakery & Bread,Cookies & Brownies,228119,https://www.walmart.com/ip/Freshness-Guaranteed-Marshmallow-Treat-18oz-24-Count/727378261?fulfillmentIntent=Pickup,"Freshness Guaranteed Marshmallow Treat, 18oz, 24 Count",Freshness Guaranteed,5.98,18,16692693,10,C,3,17,7,7
Bakery & Bread,Cookies & Brownies,226022,https://www.walmart.com/ip/Marketside-Smore-s-Buttercreme-Frosted-Cookies-10-8-oz-8-Count/949207909?fulfillmentIntent=Pickup,"Marketside Smore's Buttercreme Frosted Cookies, 10.8 oz, 8 Count",Marketside,4.48,10.8,16373957,10,C,6,20,10,7
Bakery & Bread,Cookies & Brownies,225611,https://www.walmart.com/ip/Freshness-Guaranteed-Peanut-Butter-Cookies-14-oz-10-Count/599006338?fulfillmentIntent=Pickup,"Freshness Guaranteed Peanut Butter Cookies, 14 oz, 10 Count",Freshness Guaranteed,3.47,14,16369768,10,C,3,9,9,7
Bakery & Bread,Cookies & Brownies,227617,https://www.walmart.com/ip/Freshness-Guaranteed-New-York-Style-Cheesecake-Strawberry-Topped-8-4-oz/702980065?fulfillmentIntent=Pickup,"Freshness Guaranteed New York Style Cheesecake, Strawberry Topped, 8.4 oz",Freshness Guaranteed,3.98,8.4,16382442,10,C,5,15,5,10
Bakery & Bread,Cookies & Brownies,228087,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Parfait-5-5-oz/517784893?fulfillmentIntent=Pickup,"Freshness Guaranteed Chocolate Parfait, 5.5 oz",Freshness Guaranteed,2.98,5.5,16692594,10,C,1,5,5,10
Bakery & Bread,Cookies & Brownies,226872,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Chip-Cookies-36-oz-52-Count/40170273?fulfillmentIntent=Pickup&athbdg=L1200,"Freshness Guaranteed Chocolate Chip Cookies, 36 oz, 52 Count",Freshness Guaranteed,5.74,36,16376426,10,C,4,10,10,7
Bakery & Bread,Cookies & Brownies,227048,https://www.walmart.com/ip/Freshness-Guaranteed-No-Sugar-Added-Oatmeal-Raisin-Cookies-14-oz-10-Count/378125752?fulfillmentIntent=Pickup,"Freshness Guaranteed No Sugar Added Oatmeal Raisin Cookies, 14 oz, 10 Count",Freshness Guaranteed,3.47,14,16376942,10,C,6,6,6,10
Bakery & Bread,Cookies & Brownies,226091,https://www.walmart.com/ip/Marketside-Sprinkle-Edible-Cookie-Dough-6-oz/160887022?fulfillmentIntent=Pickup,"Marketside Sprinkle Edible Cookie Dough, 6 oz",Marketside,2.48,6,16374119,10,C,3,9,9,7
Bakery & Bread,Cookies & Brownies,227002,https://www.walmart.com/ip/Freshness-Guaranteed-Pumpkin-Shaped-Sugar-Cookies-25-4-oz-18-Count/138161174?fulfillmentIntent=Pickup,"Freshness Guaranteed Pumpkin Shaped Sugar Cookies, 25.4 oz, 18 Count",The Bakery,5.98,25.4,16376896,10,C,2,20,10,10
Bakery & Bread,Cookies & Brownies,227473,https://www.walmart.com/ip/Marketside-Sweet-Salty-Milk-Chocolate-Bark-9-OZ/489098840?fulfillmentIntent=Pickup,"Marketside Sweet & Salty Milk Chocolate Bark, 9 OZ",Marketside,5.98,9,16381421,10,C,5,11,1,7
