DEPARTMENT,CATEGORY,UPC,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRODUCT_SIZE,tid,AISLE_NUMBER,SECTION,SHELF_LEVEL,SHELF_POSITION,BAY_NUMBER,health_score
Dairy & Eggs,Milk,37183,https://www.walmart.com/ip/Iberia-Organic-Coconut-Milk-13-5-fl-oz/462710219?fulfillmentIntent=Pickup,"Iberia Organic Coconut Milk, 13.5 fl oz",Iberia,1.98,13.5,16240136,46,F,2,4,4,7
Dairy & Eggs,Milk,35719,https://www.walmart.com/ip/fairlife-2-Reduced-Fat-Ultra-Filtered-Milk-with-DHA-Omega-3-Lactose-Free-52-fl-oz/181299557?fulfillmentIntent=Pickup,"fairlife 2% Reduced Fat Ultra-Filtered Milk with DHA Omega-3, Lactose Free, 52 fl oz",fairlife,4.36,52,16188615,46,F,2,20,10,7
Dairy & Eggs,Milk,39126,https://www.walmart.com/ip/Great-Value-Instant-Nonfat-Dry-Milk-25-6-oz/10415722?fulfillmentIntent=Pickup,"Great Value Instant Nonfat Dry Milk, 25.6 oz",Great Value,8.43,25.6,16366489,46,F,1,7,7,8
Dairy & Eggs,Milk,38936,https://www.walmart.com/ip/Great-Value-Instant-Nonfat-Dry-Milk-25-6-oz/10415722?fulfillmentIntent=Pickup,"Great Value Instant Nonfat Dry Milk, 25.6 oz",Great Value,8.43,25.6,16354509,46,F,3,17,7,8
Dairy & Eggs,Milk,35363,https://www.walmart.com/ip/Great-Value-Organic-1-Low-Fat-Milk-Gallon-128-fl-oz/44391021?fulfillmentIntent=Pickup,"Great Value Organic 1% Low Fat Milk, Gallon, 128 fl oz",Great Value,5.98,128,16173062,46,F,6,4,4,8
Dairy & Eggs,Milk,36125,https://www.walmart.com/ip/Eagle-Brand-Sweetened-Condensed-Milk-14-oz/10309766?fulfillmentIntent=Pickup,"Eagle Brand Sweetened Condensed Milk, 14 oz",Eagle Brand,2.48,14,16204274,46,F,6,6,6,7
Dairy & Eggs,Milk,38278,https://www.walmart.com/ip/Great-Value-Skim-Fat-Free-Milk-Half-Gallon-64-fl-oz/10450120?fulfillmentIntent=Pickup,"Great Value Skim Fat Free Milk, Half Gallon, 64 fl oz",Great Value,2.08,64,16319848,46,F,5,19,9,7
Dairy & Eggs,Milk,35568,https://www.walmart.com/ip/Parmalat-2-Reduced-Fat-Milk-32-fl-oz/529164161?fulfillmentIntent=Pickup,"Parmalat 2% Reduced Fat Milk, 32 fl oz",Parmalat,3.17,32,16176488,46,F,1,9,9,7
Dairy & Eggs,Milk,36178,https://www.walmart.com/ip/Naked-Juice-Orange-Vanilla-Cr-me-Flavored-Almond-Milk-Smoothie-12oz-Bottle/748760188?fulfillmentIntent=Pickup,"Naked Juice Orange Vanilla Crme Flavored Almond Milk Smoothie, 12oz Bottle",Naked,3.28,12,16204367,46,F,5,19,9,7
Dairy & Eggs,Milk,37174,https://www.walmart.com/ip/Simply-Almond-Original-Bottle-46-fl-oz/347649027?fulfillmentIntent=Pickup,"Simply Almond Original Bottle, 46 fl oz",simply...,3.58,46,16240127,46,F,5,15,5,7
Dairy & Eggs,Milk,37524,https://www.walmart.com/ip/Promised-Land-Very-Berry-Strawberry-Whole-Milk-with-Vitamin-A-12-oz/134159007?fulfillmentIntent=Pickup,"Promised Land Very Berry Strawberry Whole Milk with Vitamin A, 12 oz",Promised Land,1.84,12,16269642,46,F,1,5,5,7
Dairy & Eggs,Milk,36073,https://www.walmart.com/ip/Great-Value-Unsweetened-Vanilla-Almond-Milk-Half-Gallon-64-fl-oz/46491752?fulfillmentIntent=Pickup,"Great Value Unsweetened Vanilla Almond Milk, Half Gallon, 64 fl oz",Great Value,2.36,64,16204095,46,F,2,14,4,7
Dairy & Eggs,Milk,38472,https://www.walmart.com/ip/Great-Value-Organic-2-Reduced-Fat-Milk-Half-Gallon-64-fl-oz/10315797?fulfillmentIntent=Pickup,"Great Value Organic 2% Reduced Fat Milk, Half Gallon, 64 fl oz",Great Value Organic,3.98,64,16330825,46,F,1,13,3,7
Dairy & Eggs,Milk,37781,https://www.walmart.com/ip/Coco-Lopez-Real-Cream-of-Coconut-15-Fl-Oz/37743589?fulfillmentIntent=Pickup,"Coco Lopez Real Cream of Coconut, 15 Fl Oz",Coco Lopez,4.48,15,16283066,46,F,6,2,2,7
Dairy & Eggs,Milk,35895,https://www.walmart.com/ip/Noosa-Yoghurt-Whole-Milk-Real-Fruit-Yoghurt-Blackberry-8oz/760902600?fulfillmentIntent=Pickup,Noosa Yoghurt Whole Milk Real Fruit Yoghurt Blackberry 8oz,noosa,1.98,8,16192203,46,F,4,16,6,7
Dairy & Eggs,Milk,36804,https://www.walmart.com/ip/Blue-Diamond-Almond-Breeze-Unsweetened-Almond-Coconut-Original-Almond-Milk-Half-Gallon-64-fl-oz/34443202?fulfillmentIntent=Pickup,"Blue Diamond Almond Breeze Unsweetened Almond Coconut Original Almond Milk, Half Gallon, 64 fl oz",Blue Diamond,3.27,64,16231155,46,F,1,5,5,7
Dairy & Eggs,Milk,37563,https://www.walmart.com/ip/Blue-Diamond-Almond-Breeze-Unsweetened-Almond-Coconut-Original-Almond-Milk-Half-Gallon-64-fl-oz/34443202?fulfillmentIntent=Pickup,"Blue Diamond Almond Breeze Unsweetened Almond Coconut Original Almond Milk, Half Gallon, 64 fl oz",Blue Diamond,3.27,64,16269711,46,F,4,4,4,7
Dairy & Eggs,Milk,37517,https://www.walmart.com/ip/Borden-2-Reduced-Fat-Milk-8-Fl-Oz/47455684?fulfillmentIntent=Pickup,"Borden 2% Reduced Fat Milk, 8 Fl. Oz.",Borden,1.8,8,16269580,46,F,6,18,8,7
Dairy & Eggs,Milk,35973,https://www.walmart.com/ip/Pacific-Foods-Hemp-Original-Plant-Based-Beverage-32oz/174724521?fulfillmentIntent=Pickup,"Pacific Foods Hemp Original Plant-Based Beverage, 32oz",Pacific Foods,3.88,32,16192809,46,F,4,14,4,7
Dairy & Eggs,Milk,37688,https://www.walmart.com/ip/BareOrganics-Organic-Coconut-Milk-Powder-8-Oz/258483997?fulfillmentIntent=Pickup,"BareOrganics Organic Coconut Milk Powder, 8 Oz",BareOrganics,12.97,8,16272021,46,F,3,9,9,7
Dairy & Eggs,Milk,38724,https://www.walmart.com/ip/Nestle-Carnation-Lowfat-2-Evaporated-Milk-Vitamins-A-and-D-Added-12-fl-oz/10804669?fulfillmentIntent=Pickup,"Nestle Carnation Lowfat 2% Evaporated Milk, Vitamins A and D Added 12 fl oz",Carnation,1.72,12,16348088,46,F,1,5,5,7
Dairy & Eggs,Milk,37760,https://www.walmart.com/ip/Rice-Dream-Original-Drink-Enriched-Organic-64-Fl-Oz/28645690?fulfillmentIntent=Pickup,"Rice Dream Original Drink Enriched Organic, 64 Fl Oz",Rice Dream,6.22,64,16283045,46,F,3,1,1,7
Dairy & Eggs,Milk,38589,https://www.walmart.com/ip/Blue-Diamond-Almond-Breeze-Unsweetened-Original-Almond-Milk-Half-Gallon-64-fl-oz/23658427?fulfillmentIntent=Pickup,"Blue Diamond Almond Breeze Unsweetened Original Almond Milk, Half Gallon, 64 fl oz",Blue Diamond,3.27,64,16347801,46,F,4,10,10,7
Dairy & Eggs,Milk,36844,https://www.walmart.com/ip/Chobani-Oat-Organic-Oat-Milk-Plain-Oat-Drink-52-Fl-oz-Carton/832078736?fulfillmentIntent=Pickup,"Chobani Oat, Organic Oat Milk, Plain Oat Drink, 52 Fl oz Carton",Chobani,3.98,52,16231808,46,F,5,5,5,7
Dairy & Eggs,Milk,38346,https://www.walmart.com/ip/Promised-Land-Dairy-Midnight-Chocolate-Whole-Milk-with-Vitamins-A-D-12-oz/857725320?fulfillmentIntent=Pickup,"Promised Land Dairy Midnight Chocolate Whole Milk with Vitamins A & D, 12 oz",Promised Land,1.84,12,16319956,46,F,1,7,7,8
Dairy & Eggs,Milk,35144,https://www.walmart.com/ip/Great-Value-Sweetened-Condensed-Milk-14-oz/10534165?fulfillmentIntent=Pickup,"Great Value Sweetened Condensed Milk, 14 oz",Great Value,1.94,14,16165440,46,F,3,5,5,7
Dairy & Eggs,Milk,35676,https://www.walmart.com/ip/fairlife-Whole-Ultra-Filtered-Milk-Lactose-Free-52-fl-oz/43436773?fulfillmentIntent=Pickup,"fairlife Whole Ultra-Filtered Milk, Lactose Free, 52 fl oz",fairlife,3.98,52,16188572,46,F,1,17,7,8
Dairy & Eggs,Milk,35198,https://www.walmart.com/ip/Horizon-Organic-Whole-Shelf-Stable-Milk-Boxes-8-Oz-12-Count/819219798?fulfillmentIntent=Pickup,"Horizon Organic Whole Shelf-Stable Milk Boxes, 8 Oz., 12 Count",Horizon,12.53,8,16165534,46,F,3,19,9,8
Dairy & Eggs,Milk,37304,https://www.walmart.com/ip/Great-Value-1-Low-Fat-Milk-Half-Gallon-64-fl-oz/10804537?fulfillmentIntent=Pickup,"Great Value 1% Low-Fat Milk, Half Gallon, 64 fl oz",Great Value,1.72,64,16253404,46,F,3,5,5,8
Dairy & Eggs,Milk,38152,https://www.walmart.com/ip/Organic-Valley-Organic-2-Reduced-Fat-Milk-Gallon-128-fl-oz/691025641?fulfillmentIntent=Pickup,"Organic Valley Organic 2% Reduced Fat Milk, Gallon, 128 fl oz",Organic Valley,7.28,128,16318583,46,F,5,13,3,7
Dairy & Eggs,Milk,35379,https://www.walmart.com/ip/NIDO-Fortificada-Powdered-Drink-Mix-Dry-Whole-Milk-Powder-with-Vitamins-and-Minerals-12-6-Oz-Canister-12-7-oz/10801067?fulfillmentIntent=Pickup,NIDO Fortificada Powdered Drink Mix - Dry Whole Milk Powder with Vitamins and Minerals - 12.6 Oz Canister 12.7 oz,NIDO,5.48,12.6,16173078,46,F,4,20,10,7
Dairy & Eggs,Milk,37520,https://www.walmart.com/ip/Lactaid-100-Lactose-Free-2-Reduced-Fat-Calcium-Enriched-Milk-Half-Gallon-64-fl-oz/10801615?fulfillmentIntent=Pickup,"Lactaid 100% Lactose Free 2% Reduced Fat Calcium Enriched Milk, Half Gallon, 64 fl oz",Lactaid,4.38,64,16269638,46,F,3,1,1,7
